status,ticker,price,timestamp,position_type
close,PDD,88.82,2023-08-03 15:55:00-04:00,long
open,AMD,110.2,2023-08-03 09:36:00-04:00,long
close,AMD,113.15,2023-08-03 15:55:00-04:00,long
open,ABNB,142.0,2023-08-04 09:36:00-04:00,long
close,ABNB,140.56,2023-08-04 09:45:00-04:00,long
open,TSLA,262.85,2023-08-04 09:41:00-04:00,long
close,TSLA,260.66,2023-08-04 09:50:00-04:00,long
open,BA,235.4031,2023-08-07 10:22:00-04:00,long
close,BA,238.06,2023-08-07 15:55:00-04:00,long
open,RBLX,30.98,2023-08-09 09:36:00-04:00,short
close,RBLX,29.555,2023-08-09 15:55:00-04:00,short
open,DIS,89.615,2023-08-10 10:28:00-04:00,short
close,DIS,90.6899,2023-08-10 10:55:00-04:00,short
open,PANW,218.485,2023-08-11 09:39:00-04:00,long
close,PANW,216.6,2023-08-11 10:00:00-04:00,long
open,NFLX,420.8,2023-08-14 09:37:00-04:00,short
close,NFLX,424.795,2023-08-14 09:50:00-04:00,short
open,SE,43.69,2023-08-15 09:36:00-04:00,short
close,SE,40.455,2023-08-15 15:55:00-04:00,short
open,COIN,81.52,2023-08-16 09:43:00-04:00,short
close,COIN,78.94,2023-08-16 15:55:00-04:00,short
open,META,298.87,2023-08-16 09:42:00-04:00,short
close,META,294.77,2023-08-16 15:55:00-04:00,short
open,NFLX,399.295,2023-08-18 09:43:00-04:00,long
close,NFLX,404.33,2023-08-18 15:55:00-04:00,long
open,ABNB,125.545,2023-08-18 09:50:00-04:00,short
close,ABNB,124.9,2023-08-18 15:55:00-04:00,short
open,PANW,239.62,2023-08-21 10:23:00-04:00,long
close,PANW,240.295,2023-08-21 15:55:00-04:00,long
open,AMAT,144.635,2023-08-21 09:36:00-04:00,long
close,AMAT,148.99,2023-08-21 15:55:00-04:00,long
open,SNOW,150.5501,2023-08-21 09:38:00-04:00,long
close,SNOW,151.96,2023-08-21 15:55:00-04:00,long
open,MRNA,113.11,2023-08-22 09:37:00-04:00,long
close,MRNA,116.53,2023-08-22 15:55:00-04:00,long
open,NFLX,410.3,2023-08-22 09:37:00-04:00,long
close,NFLX,413.33,2023-08-22 15:55:00-04:00,long
open,META,296.46,2023-08-24 09:56:00-04:00,short
close,META,286.84,2023-08-24 15:55:00-04:00,short
open,NFLX,421.06,2023-08-24 09:38:00-04:00,short
close,NFLX,406.27,2023-08-24 15:55:00-04:00,short
open,AMD,108.6349,2023-08-24 09:37:00-04:00,short
close,AMD,101.785,2023-08-24 15:55:00-04:00,short
open,MRVL,54.21,2023-08-25 09:42:00-04:00,short
close,MRVL,53.565,2023-08-25 15:55:00-04:00,short
open,NFLX,412.9499,2023-08-25 10:07:00-04:00,long
close,NFLX,409.01,2023-08-25 10:50:00-04:00,long
open,TSLA,232.63,2023-08-25 10:07:00-04:00,long
close,TSLA,230.4363,2023-08-25 10:55:00-04:00,long
open,ORCL,119.4595,2023-08-29 09:43:00-04:00,short
close,ORCL,120.465,2023-08-29 11:35:00-04:00,short
open,META,296.93,2023-08-30 10:01:00-04:00,short
close,META,294.895,2023-08-30 15:55:00-04:00,short
open,PDD,101.37,2023-09-05 09:36:00-04:00,long
close,PDD,100.45,2023-09-05 10:25:00-04:00,long
open,META,300.0921,2023-09-06 09:39:00-04:00,short
close,META,298.725,2023-09-06 15:55:00-04:00,short
open,AI,26.7305,2023-09-07 10:17:00-04:00,short
close,AI,26.979,2023-09-07 10:15:00-04:00,short
open,ABNB,140.74,2023-09-07 09:47:00-04:00,long
close,ABNB,139.61,2023-09-07 10:00:00-04:00,long
open,TSLA,253.64,2023-09-08 09:56:00-04:00,long
close,TSLA,251.65,2023-09-08 10:55:00-04:00,long
open,META,301.62,2023-09-08 10:42:00-04:00,long
close,META,299.215,2023-09-08 12:45:00-04:00,long
open,META,304.71,2023-09-11 09:36:00-04:00,long
close,META,302.1715,2023-09-11 11:50:00-04:00,long
open,TSLA,269.6,2023-09-12 09:37:00-04:00,short
close,TSLA,274.12,2023-09-12 09:40:00-04:00,short
open,MSFT,338.62,2023-09-14 09:39:00-04:00,short
close,MSFT,338.7863,2023-09-14 15:55:00-04:00,short
open,MSFT,329.34,2023-09-18 09:37:00-04:00,short
close,MSFT,328.38,2023-09-18 15:55:00-04:00,short
open,META,299.61,2023-09-18 09:36:00-04:00,long
close,META,302.45,2023-09-18 15:55:00-04:00,long
open,NFLX,395.56,2023-09-19 09:39:00-04:00,long
close,NFLX,391.6401,2023-09-19 10:35:00-04:00,long
open,TSLA,266.61,2023-09-19 09:37:00-04:00,long
close,TSLA,262.3964,2023-09-19 09:50:00-04:00,long
open,META,304.827,2023-09-20 10:58:00-04:00,long
close,META,302.51,2023-09-20 14:50:00-04:00,long
open,NFLX,390.1756,2023-09-21 10:02:00-04:00,long
close,NFLX,386.9301,2023-09-21 10:20:00-04:00,long
open,TSLA,255.0699,2023-09-22 10:05:00-04:00,short
close,TSLA,245.0887,2023-09-22 15:55:00-04:00,short
open,MSFT,319.16,2023-09-22 09:45:00-04:00,short
close,MSFT,316.705,2023-09-22 15:55:00-04:00,short
open,TSLA,241.1897,2023-09-25 09:40:00-04:00,short
close,TSLA,243.295,2023-09-25 09:50:00-04:00,short
open,PDD,94.54,2023-09-25 09:44:00-04:00,long
close,PDD,96.51,2023-09-25 15:55:00-04:00,long
open,TSLA,243.69,2023-09-27 09:42:00-04:00,short
close,TSLA,240.51,2023-09-27 15:55:00-04:00,short
open,NKE,97.395,2023-09-29 09:38:00-04:00,short
close,NKE,95.65,2023-09-29 15:55:00-04:00,short
open,TSLA,250.89,2023-09-29 09:37:00-04:00,long
close,TSLA,248.48,2023-09-29 13:10:00-04:00,long
open,DXCM,95.295,2023-09-29 09:39:00-04:00,short
close,DXCM,93.16,2023-09-29 15:55:00-04:00,short
open,NFLX,377.8,2023-10-04 09:40:00-04:00,long
close,NFLX,374.835,2023-10-04 10:25:00-04:00,long
open,MSFT,315.68,2023-10-04 10:02:00-04:00,long
close,MSFT,319.69,2023-10-04 15:55:00-04:00,long
open,TSLA,262.5906,2023-10-05 09:37:00-04:00,long
close,TSLA,260.26,2023-10-05 09:45:00-04:00,long
open,META,303.425,2023-10-05 09:39:00-04:00,long
close,META,300.36,2023-10-05 09:45:00-04:00,long
open,TSLA,263.73,2023-10-12 09:37:00-04:00,long
close,TSLA,261.3355,2023-10-12 09:40:00-04:00,long
open,JPM,151.0199,2023-10-13 10:09:00-04:00,long
close,JPM,149.47,2023-10-13 10:25:00-04:00,long
open,TSLA,257.09,2023-10-13 09:37:00-04:00,short
close,TSLA,251.1,2023-10-13 15:55:00-04:00,short
open,MSFT,331.95,2023-10-16 09:43:00-04:00,long
close,MSFT,333.49,2023-10-16 15:55:00-04:00,long
open,TSLA,253.08,2023-10-16 09:39:00-04:00,long
close,TSLA,254.26,2023-10-16 15:55:00-04:00,long
open,MSFT,330.69,2023-10-17 10:15:00-04:00,short
close,MSFT,333.22,2023-10-17 12:45:00-04:00,short
open,META,323.5,2023-10-18 09:40:00-04:00,long
close,META,320.83,2023-10-18 10:30:00-04:00,long
open,MSFT,333.51,2023-10-18 09:38:00-04:00,long
close,MSFT,330.98,2023-10-18 14:40:00-04:00,long
open,MSFT,333.54,2023-10-19 09:40:00-04:00,long
close,MSFT,332.03,2023-10-19 15:55:00-04:00,long
open,TSLA,206.1907,2023-10-23 09:51:00-04:00,short
close,TSLA,208.5734,2023-10-23 10:10:00-04:00,short
open,MSFT,331.57,2023-10-24 10:38:00-04:00,short
close,MSFT,331.08,2023-10-24 15:55:00-04:00,short
open,VRT,39.125,2023-10-25 09:41:00-04:00,short
close,VRT,40.635,2023-10-25 09:40:00-04:00,short
open,META,303.9,2023-10-25 09:37:00-04:00,short
close,META,307.56,2023-10-25 09:55:00-04:00,short
open,V,236.51,2023-10-25 09:36:00-04:00,long
close,V,234.1,2023-10-25 12:40:00-04:00,long
open,AMZN,125.04,2023-10-25 09:38:00-04:00,short
close,AMZN,121.305,2023-10-25 15:55:00-04:00,short
open,MSFT,339.68,2023-10-26 09:37:00-04:00,short
close,MSFT,328.49,2023-10-26 15:55:00-04:00,short
open,WDC,42.375,2023-10-30 09:37:00-04:00,short
close,WDC,42.701,2023-10-30 09:40:00-04:00,short
open,NFLX,403.28,2023-10-30 09:39:00-04:00,short
close,NFLX,407.865,2023-10-30 10:50:00-04:00,short
open,PINS,28.5599,2023-10-31 09:38:00-04:00,short
close,PINS,29.0655,2023-10-31 09:45:00-04:00,short
open,META,299.695,2023-10-31 09:54:00-04:00,short
close,META,301.08,2023-10-31 15:55:00-04:00,short
open,AMD,100.7799,2023-11-01 09:36:00-04:00,long
close,AMD,108.0583,2023-11-01 15:55:00-04:00,long
open,SBUX,101.0,2023-11-02 09:47:00-04:00,short
close,SBUX,101.82,2023-11-02 09:45:00-04:00,short
open,ABNB,117.05,2023-11-02 09:40:00-04:00,short
close,ABNB,118.048,2023-11-02 09:40:00-04:00,short
open,ENPH,80.64,2023-11-02 09:43:00-04:00,long
close,ENPH,78.88,2023-11-02 09:45:00-04:00,long
open,SHOP,57.17,2023-11-02 09:44:00-04:00,short
close,SHOP,58.245,2023-11-02 09:50:00-04:00,short
open,MRNA,74.19,2023-11-03 09:36:00-04:00,long
close,MRNA,77.69,2023-11-03 15:55:00-04:00,long
open,NFLX,434.23,2023-11-07 10:23:00-05:00,short
close,NFLX,433.91,2023-11-07 15:55:00-05:00,short
open,RBLX,41.5801,2023-11-08 09:36:00-05:00,long
close,RBLX,40.62,2023-11-08 09:35:00-05:00,long
open,BILL,53.2385,2023-11-09 09:36:00-05:00,short
close,BILL,56.0,2023-11-09 10:25:00-05:00,short
open,DXCM,99.23,2023-11-13 09:42:00-05:00,long
close,DXCM,98.295,2023-11-13 09:40:00-05:00,long
open,TSLA,214.3478,2023-11-13 09:49:00-05:00,short
close,TSLA,216.06,2023-11-13 09:55:00-05:00,short
open,ENPH,85.3,2023-11-14 09:36:00-05:00,long
close,ENPH,91.435,2023-11-14 15:55:00-05:00,long
open,ABNB,123.8,2023-11-14 09:38:00-05:00,long
close,ABNB,126.625,2023-11-14 15:55:00-05:00,long
open,MSFT,371.1,2023-11-15 09:39:00-05:00,long
close,MSFT,368.31,2023-11-15 12:40:00-05:00,long
open,TSLA,229.92,2023-11-17 09:58:00-05:00,short
close,TSLA,232.15,2023-11-17 10:15:00-05:00,short
open,MSFT,375.33,2023-11-20 09:38:00-05:00,long
close,MSFT,372.41,2023-11-20 10:15:00-05:00,long
open,BA,213.675,2023-11-20 09:37:00-05:00,long
close,BA,217.81,2023-11-20 15:55:00-05:00,long
open,META,337.97,2023-11-20 09:38:00-05:00,long
close,META,339.25,2023-11-20 15:55:00-05:00,long
open,META,339.94,2023-11-22 09:56:00-05:00,long
close,META,341.71,2023-11-22 15:55:00-05:00,long
open,TSLA,234.07,2023-11-27 09:47:00-05:00,short
close,TSLA,236.0392,2023-11-27 10:35:00-05:00,short
open,PDD,141.2,2023-11-29 09:49:00-05:00,long
close,PDD,139.8625,2023-11-29 10:20:00-05:00,long
open,ENPH,101.9999,2023-11-29 09:36:00-05:00,long
close,ENPH,100.71,2023-11-29 10:00:00-05:00,long
open,TSLA,242.16,2023-11-30 09:54:00-05:00,short
close,TSLA,244.31,2023-11-30 10:30:00-05:00,short
open,CRM,253.045,2023-12-01 09:37:00-05:00,long
close,CRM,260.17,2023-12-01 15:55:00-05:00,long
open,PDD,141.68,2023-12-05 09:38:00-05:00,long
close,PDD,140.54,2023-12-05 09:40:00-05:00,long
open,META,318.18,2023-12-05 09:36:00-05:00,short
close,META,321.0,2023-12-05 10:00:00-05:00,short
open,COIN,141.37,2023-12-06 10:09:00-05:00,short
close,COIN,134.43,2023-12-06 15:55:00-05:00,short
open,GOOGL,136.68,2023-12-07 10:01:00-05:00,long
close,GOOGL,136.82,2023-12-07 15:55:00-05:00,long
open,GOOG,138.17,2023-12-07 10:01:00-05:00,long
close,GOOG,138.295,2023-12-07 15:55:00-05:00,long
open,COIN,134.01,2023-12-07 09:37:00-05:00,long
close,COIN,132.375,2023-12-07 09:40:00-05:00,long
open,AMD,121.45,2023-12-07 09:59:00-05:00,long
close,AMD,128.295,2023-12-07 15:55:00-05:00,long
open,META,325.48,2023-12-11 13:50:00-05:00,short
close,META,325.49,2023-12-11 15:55:00-05:00,short
open,COIN,140.6788,2023-12-11 09:36:00-05:00,short
close,COIN,142.58,2023-12-11 10:10:00-05:00,short
open,TSLA,242.44,2023-12-11 09:38:00-05:00,short
close,TSLA,239.69,2023-12-11 15:55:00-05:00,short
open,COIN,139.94,2023-12-12 10:09:00-05:00,short
close,COIN,139.53,2023-12-12 15:55:00-05:00,short
open,TSLA,235.29,2023-12-12 09:49:00-05:00,short
close,TSLA,237.16,2023-12-12 15:00:00-05:00,short
open,MSFT,375.67,2023-12-13 09:56:00-05:00,long
close,MSFT,371.07,2023-12-13 15:20:00-05:00,long
open,META,335.9982,2023-12-13 09:53:00-05:00,long
close,META,333.24,2023-12-13 13:00:00-05:00,long
open,W,63.05,2023-12-14 09:37:00-05:00,long
close,W,62.28,2023-12-14 13:00:00-05:00,long
open,X,49.44,2023-12-18 09:36:00-05:00,short
close,X,49.8679,2023-12-18 10:30:00-05:00,short
open,COIN,149.0545,2023-12-18 09:42:00-05:00,long
close,COIN,147.92,2023-12-18 10:25:00-05:00,long
open,ENPH,124.53,2023-12-18 09:36:00-05:00,long
close,ENPH,123.155,2023-12-18 10:15:00-05:00,long
open,META,347.805,2023-12-19 09:36:00-05:00,long
close,META,350.38,2023-12-19 15:55:00-05:00,long
open,ENPH,131.2301,2023-12-21 09:52:00-05:00,short
close,ENPH,134.0645,2023-12-21 10:10:00-05:00,short
open,NKE,109.55,2023-12-22 09:37:00-05:00,long
close,NKE,108.67,2023-12-22 10:20:00-05:00,long
open,COIN,177.59,2023-12-27 09:36:00-05:00,long
close,COIN,185.31,2023-12-27 15:55:00-05:00,long
open,META,357.72,2023-12-27 09:47:00-05:00,long
close,META,357.66,2023-12-27 15:55:00-05:00,long
open,COIN,180.8,2023-12-28 09:49:00-05:00,long
close,COIN,185.95,2023-12-28 15:55:00-05:00,long
open,TSLA,264.0432,2023-12-28 09:45:00-05:00,short
close,TSLA,253.0429,2023-12-28 15:55:00-05:00,short
open,COIN,185.33,2023-12-29 09:36:00-05:00,long
close,COIN,183.66,2023-12-29 10:05:00-05:00,long
open,META,358.115,2023-12-29 10:08:00-05:00,short
close,META,353.16,2023-12-29 15:55:00-05:00,short
open,MSTR,70.708,2024-01-02 09:49:00-05:00,long
close,MSTR,69.8895,2024-01-02 10:30:00-05:00,long
open,TSLA,247.355,2024-01-02 09:37:00-05:00,short
close,TSLA,249.5991,2024-01-02 10:00:00-05:00,short
open,CVNA,50.0,2024-01-02 09:36:00-05:00,short
close,CVNA,50.3878,2024-01-02 10:05:00-05:00,short
open,COIN,149.49,2024-01-03 09:45:00-05:00,long
close,COIN,152.53,2024-01-03 15:55:00-05:00,long
open,MSFT,371.09,2024-01-03 09:38:00-05:00,long
close,MSFT,370.77,2024-01-03 15:55:00-05:00,long
open,SQ,69.515,2024-01-03 09:37:00-05:00,long
close,SQ,68.8801,2024-01-03 10:20:00-05:00,long
open,MRNA,109.76,2024-01-03 09:36:00-05:00,short
close,MRNA,111.17,2024-01-03 10:05:00-05:00,short
open,ON,75.49,2024-01-04 09:37:00-05:00,long
close,ON,76.2,2024-01-04 15:55:00-05:00,long
open,META,344.135,2024-01-04 09:42:00-05:00,long
close,META,346.775,2024-01-04 15:55:00-05:00,long
open,MSFT,371.32,2024-01-04 09:38:00-05:00,long
close,MSFT,368.34,2024-01-04 15:10:00-05:00,long
open,ENPH,116.655,2024-01-05 09:38:00-05:00,long
close,ENPH,115.7299,2024-01-05 14:50:00-05:00,long
open,ENPH,117.0,2024-01-08 09:39:00-05:00,short
close,ENPH,116.16,2024-01-08 15:55:00-05:00,short
open,MRNA,110.6018,2024-01-08 09:36:00-05:00,short
close,MRNA,111.5641,2024-01-08 09:40:00-05:00,short
open,BA,228.9,2024-01-10 09:37:00-05:00,long
close,BA,227.89,2024-01-10 15:55:00-05:00,long
open,MSFT,388.0348,2024-01-11 09:42:00-05:00,long
close,MSFT,383.07,2024-01-11 10:05:00-05:00,long
open,COIN,158.08,2024-01-11 09:40:00-05:00,short
close,COIN,141.13,2024-01-11 15:55:00-05:00,short
open,JPM,174.95,2024-01-12 09:36:00-05:00,long
close,JPM,173.4033,2024-01-12 09:40:00-05:00,long
open,TSLA,222.77,2024-01-12 09:38:00-05:00,long
close,TSLA,221.05,2024-01-12 10:45:00-05:00,long
open,TSLA,213.955,2024-01-17 09:37:00-05:00,short
close,TSLA,215.335,2024-01-17 15:55:00-05:00,short
open,QCOM,143.86,2024-01-18 09:37:00-05:00,long
close,QCOM,142.59,2024-01-18 10:20:00-05:00,long
open,SMCI,35.897,2024-01-19 09:37:00-05:00,long
close,SMCI,42.3264,2024-01-19 15:55:00-05:00,long
open,MSFT,394.9,2024-01-19 09:36:00-05:00,short
close,MSFT,397.88,2024-01-19 15:30:00-05:00,short
open,SMCI,46.9745,2024-01-22 09:36:00-05:00,long
close,SMCI,45.3763,2024-01-22 09:40:00-05:00,long
open,META,388.9,2024-01-22 09:36:00-05:00,long
close,META,385.85,2024-01-22 10:00:00-05:00,long
open,CVNA,48.48,2024-01-22 09:36:00-05:00,long
close,CVNA,47.946,2024-01-22 10:55:00-05:00,long
open,PDD,141.76,2024-01-22 09:37:00-05:00,long
close,PDD,140.465,2024-01-22 09:40:00-05:00,long
open,AMAT,171.06,2024-01-22 09:36:00-05:00,long
close,AMAT,169.5,2024-01-22 09:40:00-05:00,long
open,PG,155.4384,2024-01-23 09:36:00-05:00,long
close,PG,154.2619,2024-01-23 11:15:00-05:00,long
open,BABA,73.54,2024-01-23 09:36:00-05:00,long
close,BABA,74.0825,2024-01-23 15:55:00-05:00,long
open,RTX,90.3134,2024-01-23 10:54:00-05:00,long
close,RTX,89.45,2024-01-23 14:45:00-05:00,long
open,NFLX,489.8499,2024-01-23 09:36:00-05:00,short
close,NFLX,491.37,2024-01-23 15:55:00-05:00,short
open,NFLX,546.765,2024-01-24 15:18:00-05:00,long
close,NFLX,544.82,2024-01-24 15:55:00-05:00,long
open,BA,211.77,2024-01-24 09:36:00-05:00,long
close,BA,209.94,2024-01-24 09:55:00-05:00,long
open,CRM,279.63,2024-01-24 10:17:00-05:00,short
close,CRM,277.11,2024-01-24 15:55:00-05:00,short
open,SNOW,206.72,2024-01-25 09:36:00-05:00,long
close,SNOW,204.91,2024-01-25 09:50:00-05:00,long
open,AMAT,176.31,2024-01-25 09:52:00-05:00,long
close,AMAT,174.91,2024-01-25 12:50:00-05:00,long
open,AVGO,126.1,2024-01-25 10:14:00-05:00,short
close,AVGO,122.95,2024-01-25 15:55:00-05:00,short
open,META,393.6,2024-01-26 09:41:00-05:00,short
close,META,396.5837,2024-01-26 12:15:00-05:00,short
open,PDD,132.56,2024-01-29 09:36:00-05:00,short
close,PDD,130.22,2024-01-29 15:55:00-05:00,short
open,NFLX,567.415,2024-01-29 09:36:00-05:00,short
close,NFLX,572.05,2024-01-29 11:45:00-05:00,short
open,TMUS,160.955,2024-01-29 11:18:00-05:00,short
close,TMUS,162.265,2024-01-29 12:15:00-05:00,short
open,TSLA,193.915,2024-01-30 09:49:00-05:00,short
close,TSLA,195.77,2024-01-30 10:35:00-05:00,short
open,META,392.16,2024-01-31 09:36:00-05:00,long
close,META,390.18,2024-01-31 15:55:00-05:00,long
open,SNOW,201.815,2024-01-31 09:36:00-05:00,long
close,SNOW,200.04,2024-01-31 10:30:00-05:00,long
open,UNH,509.175,2024-01-31 09:37:00-05:00,short
close,UNH,513.31,2024-01-31 11:25:00-05:00,short
open,CRM,284.395,2024-01-31 09:41:00-05:00,long
close,CRM,281.835,2024-01-31 15:00:00-05:00,long
open,NFLX,564.57,2024-01-31 09:36:00-05:00,long
close,NFLX,564.915,2024-01-31 15:55:00-05:00,long
open,AMZN,157.33,2024-01-31 09:37:00-05:00,long
close,AMZN,155.88,2024-01-31 10:40:00-05:00,long
open,TSLA,188.08,2024-01-31 09:36:00-05:00,long
close,TSLA,187.46,2024-01-31 15:55:00-05:00,long
open,DDOG,124.8,2024-01-31 09:37:00-05:00,long
close,DDOG,123.73,2024-01-31 09:40:00-05:00,long
open,V,278.52,2024-01-31 09:41:00-05:00,long
close,V,275.87,2024-01-31 10:30:00-05:00,long
open,COIN,129.67,2024-01-31 09:36:00-05:00,long
close,COIN,128.13,2024-01-31 15:40:00-05:00,long
open,MSFT,404.98,2024-02-01 10:48:00-05:00,long
close,MSFT,403.41,2024-02-01 15:55:00-05:00,long
open,META,397.32,2024-02-01 09:58:00-05:00,long
close,META,394.115,2024-02-01 12:35:00-05:00,long
open,BA,210.15,2024-02-01 09:41:00-05:00,short
close,BA,209.97,2024-02-01 15:55:00-05:00,short
open,COIN,128.88,2024-02-01 10:18:00-05:00,long
close,COIN,127.7475,2024-02-01 10:45:00-05:00,long
open,NFLX,568.005,2024-02-01 09:58:00-05:00,long
close,NFLX,567.3,2024-02-01 15:55:00-05:00,long
open,MSFT,406.3754,2024-02-02 09:53:00-05:00,long
close,MSFT,411.9,2024-02-02 15:55:00-05:00,long
open,ABNB,142.6,2024-02-02 09:36:00-05:00,short
close,ABNB,143.94,2024-02-02 09:55:00-05:00,short
open,NFLX,571.28,2024-02-05 09:41:00-05:00,long
close,NFLX,566.74,2024-02-05 09:55:00-05:00,long
open,ARM,73.5,2024-02-06 10:14:00-05:00,short
close,ARM,72.89,2024-02-06 15:55:00-05:00,short
open,TSLA,188.4525,2024-02-07 09:40:00-05:00,short
close,TSLA,187.66,2024-02-07 15:55:00-05:00,short
open,EW,87.3,2024-02-07 09:36:00-05:00,short
close,EW,88.73,2024-02-07 09:45:00-05:00,short
open,ARM,104.1201,2024-02-08 09:37:00-05:00,long
close,ARM,113.105,2024-02-08 15:55:00-05:00,long
open,ARM,105.9711,2024-02-09 09:36:00-05:00,long
close,ARM,115.09,2024-02-09 15:55:00-05:00,long
open,DDOG,132.2,2024-02-13 10:02:00-05:00,long
close,DDOG,131.16,2024-02-13 11:20:00-05:00,long
open,MSFT,405.245,2024-02-13 14:08:00-05:00,long
close,MSFT,406.49,2024-02-13 15:55:00-05:00,long
open,ARM,132.11,2024-02-13 09:45:00-05:00,long
close,ARM,130.93,2024-02-13 09:45:00-05:00,long
open,META,459.424,2024-02-13 15:32:00-05:00,long
close,META,459.62,2024-02-13 15:55:00-05:00,long
open,SNOW,229.818,2024-02-14 09:47:00-05:00,short
close,SNOW,231.775,2024-02-14 10:10:00-05:00,short
open,ENPH,125.745,2024-02-14 09:38:00-05:00,short
close,ENPH,126.89,2024-02-14 10:05:00-05:00,short
open,NFLX,582.82,2024-02-15 10:27:00-05:00,long
close,NFLX,593.67,2024-02-15 15:55:00-05:00,long
open,DKNG,44.1,2024-02-16 09:36:00-05:00,long
close,DKNG,43.364,2024-02-16 10:00:00-05:00,long
open,AMD,178.6046,2024-02-16 09:44:00-05:00,long
close,AMD,177.25,2024-02-16 09:45:00-05:00,long
open,APP,56.31,2024-02-20 09:36:00-05:00,short
close,APP,57.68,2024-02-20 09:35:00-05:00,short
open,SMCI,76.0308,2024-02-20 09:53:00-05:00,short
close,SMCI,77.4346,2024-02-20 14:55:00-05:00,short
open,DASH,114.57,2024-02-20 15:14:00-05:00,short
close,DASH,115.265,2024-02-20 15:55:00-05:00,short
open,NET,96.14,2024-02-20 09:36:00-05:00,short
close,NET,96.95,2024-02-20 15:40:00-05:00,short
open,ABBV,176.78,2024-02-20 13:34:00-05:00,long
close,ABBV,175.64,2024-02-20 15:55:00-05:00,long
open,VRT,57.3,2024-02-21 09:37:00-05:00,long
close,VRT,56.82,2024-02-21 13:00:00-05:00,long
open,PANW,269.97,2024-02-22 09:37:00-05:00,short
close,PANW,272.5203,2024-02-22 10:30:00-05:00,short
open,META,478.6729,2024-02-22 09:37:00-05:00,short
close,META,482.68,2024-02-22 09:50:00-05:00,short
open,ARM,133.9899,2024-02-22 09:53:00-05:00,long
close,ARM,131.06,2024-02-22 10:45:00-05:00,long
open,TSM,129.83,2024-02-22 14:49:00-05:00,long
close,TSM,129.21,2024-02-22 15:55:00-05:00,long
open,TSLA,192.8076,2024-02-22 09:36:00-05:00,short
close,TSLA,194.5134,2024-02-22 10:05:00-05:00,short
open,CVNA,72.84,2024-02-23 09:42:00-05:00,long
close,CVNA,71.4043,2024-02-23 10:15:00-05:00,long
open,PANW,273.9094,2024-02-23 09:36:00-05:00,short
close,PANW,276.615,2024-02-23 09:40:00-05:00,short
open,SMCI,98.5634,2024-02-23 09:36:00-05:00,long
close,SMCI,94.019,2024-02-23 09:35:00-05:00,long
open,EXPE,137.68,2024-02-23 09:42:00-05:00,long
close,EXPE,136.29,2024-02-23 09:45:00-05:00,long
open,MRNA,98.49,2024-02-23 09:36:00-05:00,short
close,MRNA,99.7,2024-02-23 09:35:00-05:00,short
open,CVNA,69.5,2024-02-26 09:37:00-05:00,long
close,CVNA,70.205,2024-02-26 15:55:00-05:00,long
open,ARM,143.22,2024-02-26 09:51:00-05:00,long
close,ARM,146.62,2024-02-26 15:55:00-05:00,long
open,U,28.31,2024-02-27 09:36:00-05:00,short
close,U,28.96,2024-02-27 09:35:00-05:00,short
open,PDD,129.6804,2024-02-27 09:36:00-05:00,long
close,PDD,128.54,2024-02-27 15:30:00-05:00,long
open,TSLA,203.92,2024-02-27 09:43:00-05:00,short
close,TSLA,199.598,2024-02-27 15:55:00-05:00,short
open,META,484.5001,2024-02-27 09:38:00-05:00,long
close,META,486.49,2024-02-27 15:55:00-05:00,long
open,MSTR,93.281,2024-02-28 09:36:00-05:00,short
close,MSTR,95.383,2024-02-28 09:50:00-05:00,short
open,META,488.99,2024-02-28 09:48:00-05:00,long
close,META,485.05,2024-02-28 10:45:00-05:00,long
open,MSTR,102.7955,2024-02-29 09:38:00-05:00,long
close,MSTR,101.947,2024-02-29 09:40:00-05:00,long
open,ENPH,124.74,2024-02-29 11:26:00-05:00,long
close,ENPH,123.5,2024-02-29 11:35:00-05:00,long
open,META,489.12,2024-02-29 09:53:00-05:00,short
close,META,491.052,2024-02-29 15:55:00-05:00,short
open,SNOW,183.525,2024-02-29 09:52:00-05:00,long
close,SNOW,187.83,2024-02-29 15:55:00-05:00,long
open,AMD,181.8799,2024-02-29 09:36:00-05:00,long
close,AMD,192.684,2024-02-29 15:55:00-05:00,long
open,SMCI,87.0115,2024-02-29 09:39:00-05:00,long
close,SMCI,85.4995,2024-02-29 09:45:00-05:00,long
open,DDOG,133.15,2024-02-29 09:40:00-05:00,long
close,DDOG,131.83,2024-02-29 09:45:00-05:00,long
open,CVNA,78.24,2024-02-29 09:37:00-05:00,short
close,CVNA,79.23,2024-02-29 10:00:00-05:00,short
open,AAPL,179.82,2024-03-01 09:47:00-05:00,long
close,AAPL,178.4528,2024-03-01 10:20:00-05:00,long
open,MSFT,412.325,2024-03-01 09:52:00-05:00,long
close,MSFT,415.37,2024-03-01 15:55:00-05:00,long
open,DELL,123.56,2024-03-04 09:40:00-05:00,short
close,DELL,124.59,2024-03-04 09:55:00-05:00,short
open,SNOW,182.74,2024-03-04 09:36:00-05:00,short
close,SNOW,178.12,2024-03-04 15:55:00-05:00,short
open,AAPL,171.1,2024-03-05 09:36:00-05:00,long
close,AAPL,170.0703,2024-03-05 15:55:00-05:00,long
open,AVGO,137.725,2024-03-06 10:58:00-05:00,short
close,AVGO,135.293,2024-03-06 15:55:00-05:00,short
open,META,496.7299,2024-03-06 10:04:00-05:00,long
close,META,496.75,2024-03-06 15:55:00-05:00,long
