ticker,position_type,entry_time,exit_time,entry_price,exit_price,capital_allocated,shares_traded,profit/loss,% of profit/loss,updated_capital
DDOG,long,2023-02-03 09:36:00-05:00,2023-02-03 13:05:00-05:00,81.63,80.9971,19827.626803146628,242.89632246902644,-155.42935674792813,-0.7839029768467379,98785.24332835012
W,long,2023-02-03 13:43:00-05:00,2023-02-03 14:20:00-05:00,68.27,67.6,19827.626803146628,290.42957086782815,-196.62081947752014,-0.9916507983008668,98588.62250887259
TSLA,long,2023-02-03 13:45:00-05:00,2023-02-03 15:55:00-05:00,188.97,190.178,19827.626803146628,104.92473304305777,126.01460438471221,0.6355506164999727,98714.6371132573
TSLA,long,2023-02-06 09:36:00-05:00,2023-02-06 09:35:00-05:00,196.03,194.13,49357.31855662865,251.7845154141134,-480.15307089471565,-0.9728102841401856,98234.48404236259
ENPH,long,2023-02-06 09:36:00-05:00,2023-02-06 13:40:00-05:00,224.61,222.65,49357.31855662865,219.74675462636858,-432.24186635006873,-0.8757401718534383,97802.24217601251
GOOG,short,2023-02-08 09:41:00-05:00,2023-02-08 15:55:00-05:00,101.6989,99.92,24450.56054400313,240.42109151626153,426.00213205766215,1.742300064209144,98228.24430807018
BIDU,short,2023-02-08 09:37:00-05:00,2023-02-08 15:55:00-05:00,154.71,152.24,24450.56054400313,158.04124196240144,389.25557895339455,1.5920108590265647,98617.49988702357
NFLX,long,2023-02-08 11:23:00-05:00,2023-02-08 15:55:00-05:00,359.66,366.705,24450.56054400313,67.98242936107192,478.46033784322145,1.9568481343490964,99095.9602248668
BILL,long,2023-02-08 11:14:00-05:00,2023-02-08 11:20:00-05:00,102.015,101.19,24450.56054400313,239.67613139247297,-199.41054131853818,-0.8155663382835885,98896.54968354826
BAX,short,2023-02-09 10:00:00-05:00,2023-02-09 10:20:00-05:00,40.105,40.5,98896.54968354826,2465.940647888001,-991.3081404509841,-1.002368781947396,97905.24154309728
TSLA,long,2023-02-10 09:38:00-05:00,2023-02-10 09:40:00-05:00,204.0668,201.033,97905.24154309728,479.7705532849894,-1458.8862984290022,-1.490100300489846,96446.35524466827
PDD,short,2023-02-13 09:36:00-05:00,2023-02-13 09:45:00-05:00,92.835,93.6,48223.17762233414,519.4503971813879,-401.01570662403174,-0.8315829159261061,96045.33953804424
META,short,2023-02-13 09:38:00-05:00,2023-02-13 09:35:00-05:00,177.8901,179.36,48223.17762233414,271.0840998028229,-400.36410699879565,-0.830231699234541,95644.97543104544
ABNB,long,2023-02-15 09:36:00-05:00,2023-02-15 15:55:00-05:00,134.26,136.84,23911.24385776136,178.09655785611025,458.2424433637739,1.9164308058990114,96103.21787440922
BIDU,short,2023-02-15 09:37:00-05:00,2023-02-15 10:15:00-05:00,152.5,154.065,23911.24385776136,156.79504169023843,-246.48180553705447,-1.030819672131146,95856.73606887217
DVN,short,2023-02-15 09:43:00-05:00,2023-02-15 15:55:00-05:00,57.935,57.26,23911.24385776136,412.7253621776363,275.7005419346628,1.1530163113834542,96132.43661080684
RBLX,long,2023-02-15 09:39:00-05:00,2023-02-15 15:55:00-05:00,43.7,44.855,23911.24385776136,547.1680516650197,628.1489233114393,2.6270022883295057,96760.58553411828
NFLX,short,2023-02-16 10:18:00-05:00,2023-02-16 10:35:00-05:00,354.9303,358.6977,96760.58553411828,272.618555063116,-1028.9714742302276,-1.0634200574028223,95731.61405988804
DASH,short,2023-02-17 09:47:00-05:00,2023-02-17 15:55:00-05:00,67.855,61.62,47865.80702994402,705.4131166449638,4393.312890464839,9.178395107213921,100124.92695035288
CRM,long,2023-02-17 09:37:00-05:00,2023-02-17 09:40:00-05:00,166.42,164.66,47865.80702994402,287.62052055007825,-508.2254598119857,-1.0617714217041168,99616.70149054089
BIDU,long,2023-02-21 09:40:00-05:00,2023-02-21 15:55:00-05:00,138.495,140.96,33205.56716351363,239.76004305941464,589.3301858400421,1.7747933138380474,100206.03167638092
META,long,2023-02-21 09:51:00-05:00,2023-02-21 10:10:00-05:00,174.8554,173.4445,33205.56716351363,189.9030122233207,-269.2634810314461,-0.8108986053619152,99936.76819534948
BA,long,2023-02-21 09:37:00-05:00,2023-02-21 09:55:00-05:00,209.7001,207.9048,33205.56716351363,158.34788425715405,-285.3903917966684,-0.8594654938171215,99651.37780355281
COIN,long,2023-02-22 09:37:00-05:00,2023-02-22 10:00:00-05:00,64.1373,63.5,49825.688901776404,776.8597820889936,-500.5307575999356,-1.0045636470509303,99150.84704595288
SNOW,long,2023-02-22 09:37:00-05:00,2023-02-22 10:00:00-05:00,153.15,151.1977,49825.688901776404,325.33913745854653,-637.4369720225328,-1.279333986287958,98513.41007393034
BABA,short,2023-02-23 09:36:00-05:00,2023-02-23 09:45:00-05:00,97.2,98.15,49256.70503696517,506.7562246601355,-484.96570699975115,-0.9845679012345709,98028.44436693059
PANW,short,2023-02-23 10:14:00-05:00,2023-02-23 10:25:00-05:00,186.96,188.57,49256.70503696517,263.4611951057187,-426.0167524859432,-0.8648908857509549,97602.42761444465
BABA,long,2023-02-24 09:44:00-05:00,2023-02-24 10:15:00-05:00,90.7745,90.07,24400.606903611162,268.8046412110357,-191.2545022216546,-0.7838104313436153,97411.173112223
SQ,short,2023-02-24 11:27:00-05:00,2023-02-24 11:45:00-05:00,76.37,76.975,24400.606903611162,319.5051316434616,-195.53714056579523,-0.8013617912792848,97215.6359716572
BIDU,long,2023-02-24 09:36:00-05:00,2023-02-24 11:10:00-05:00,132.34,131.14,24400.606903611162,184.3781691371555,-222.54445014854986,-0.9120447332628209,96993.09152150866
PANW,long,2023-02-24 09:39:00-05:00,2023-02-24 10:50:00-05:00,186.36,184.87,24400.606903611162,130.93264060748638,-196.0061629894083,-0.8032839665164246,96797.08535851925
ZM,short,2023-02-28 09:36:00-05:00,2023-02-28 11:05:00-05:00,74.9429,75.78,48398.542679259626,645.8055757017627,-545.1244864498622,-1.1263241748050938,96251.9608720694
AMC,long,2023-02-28 09:51:00-05:00,2023-02-28 10:45:00-05:00,79.0,78.035,48398.542679259626,612.6397807501219,-595.4858668891205,-1.2303797468354474,95656.47500518027
BABA,short,2023-03-01 09:41:00-05:00,2023-03-01 15:55:00-05:00,92.18,89.96,47828.237502590135,518.8569917833601,1148.2305228165826,2.4007376871338826,96804.70552799685
AMC,short,2023-03-01 09:38:00-05:00,2023-03-01 09:35:00-05:00,68.27,68.9,47828.237502590135,700.5747400408692,-446.2661094060404,-0.9330599091841361,96358.4394185908
SNOW,short,2023-03-02 09:37:00-05:00,2023-03-02 10:50:00-05:00,134.245,135.4381,48179.2197092954,358.89023583221274,-430.7041720222338,-0.8939625311929582,95927.73524656857
TSLA,long,2023-03-02 09:36:00-05:00,2023-03-02 15:55:00-05:00,187.45,190.865,48179.2197092954,257.0243782837845,875.9390811911428,1.8180848226193762,96803.67432775971
NFLX,short,2023-03-03 09:37:00-05:00,2023-03-03 09:45:00-05:00,312.765,315.46,96803.67432775971,309.5092939675466,-836.2941123003088,-0.8639074065192696,95967.3802154594
SE,long,2023-03-07 09:36:00-05:00,2023-03-07 15:55:00-05:00,73.02,80.16,47983.6901077297,657.1307875613489,4687.313907675102,9.768556559846617,100654.6941231345
BIDU,long,2023-03-07 09:36:00-05:00,2023-03-07 09:40:00-05:00,146.4,144.61,47983.6901077297,327.75744609104987,-588.9801306256139,-1.227459016393437,100065.71399250888
TSLA,short,2023-03-08 09:41:00-05:00,2023-03-08 15:55:00-05:00,183.95,181.75,100065.71399250888,543.9832236613694,1192.9552094893768,1.1921717858113556,101258.66920199826
PDD,short,2023-03-09 09:53:00-05:00,2023-03-09 09:55:00-05:00,88.55,89.695,25314.667300499565,285.87992434217466,-329.3336728421841,-1.3009599096555575,100929.33552915607
META,long,2023-03-09 09:49:00-05:00,2023-03-09 10:15:00-05:00,187.5999,185.815,25314.667300499565,134.9396630835068,-241.7983822793349,-0.9551710848459904,100687.53714687674
NFLX,short,2023-03-09 09:46:00-05:00,2023-03-09 15:55:00-05:00,311.58,298.04,25314.667300499565,81.2461239505089,1099.503795422234,4.3433468130175115,101787.04094229898
TSLA,long,2023-03-09 10:11:00-05:00,2023-03-09 12:00:00-05:00,181.9437,179.6101,25314.667300499565,139.1346185688186,-325.6584882221794,-1.2864419048310098,101461.3824540768
SCHW,short,2023-03-10 09:37:00-05:00,2023-03-10 10:55:00-05:00,61.6,62.17,50730.6912270384,823.5501822571168,-475.1884551623566,-0.936688311688312,100986.19399891444
NFLX,short,2023-03-10 10:00:00-05:00,2023-03-10 15:55:00-05:00,296.6321,291.995,50730.6912270384,171.02225695411389,791.8501519232385,1.5608897351298043,101778.04415083768
FITB,short,2023-03-13 11:09:00-04:00,2023-03-13 11:15:00-04:00,24.99,25.81,16963.007358472947,678.7918110633433,-561.3608277493851,-3.3093237294917985,101216.68332308829
CVX,short,2023-03-13 09:39:00-04:00,2023-03-13 09:40:00-04:00,154.82,156.135,16963.007358472947,109.5659950812101,-144.84624549735952,-0.8538948456271785,101071.83707759093
HD,long,2023-03-13 12:32:00-04:00,2023-03-13 15:55:00-04:00,288.22,286.22,16963.007358472947,58.85437290428473,-118.12072641889945,-0.6963430712650058,100953.71635117203
V,short,2023-03-13 09:45:00-04:00,2023-03-13 10:30:00-04:00,213.52,215.17,16963.007358472947,79.44458298273204,-131.6396740023852,-0.7760397152491463,100822.07667716964
COP,short,2023-03-13 09:36:00-04:00,2023-03-13 09:40:00-04:00,100.16,101.02,16963.007358472947,169.35909902628742,-146.83433885579112,-0.8656150159744405,100675.24233831385
META,short,2023-03-13 09:47:00-04:00,2023-03-13 09:45:00-04:00,177.5203,178.92,16963.007358472947,95.55531034181976,-134.41765505783746,-0.7924164166013665,100540.82468325601
ZION,short,2023-03-14 09:36:00-04:00,2023-03-14 15:55:00-04:00,35.09,30.21,16756.804113876,477.5378772834426,2327.0420760022166,13.887147335423203,102867.86675925822
META,long,2023-03-14 09:36:00-04:00,2023-03-14 15:55:00-04:00,189.95,193.6578,16756.804113876,88.21692084167414,326.47318065086944,1.9483021847854807,103194.33993990908
FITB,short,2023-03-14 09:36:00-04:00,2023-03-14 15:55:00-04:00,27.93,26.14,16756.804113876,599.9571827381311,1069.7236568220872,6.38381668456856,104264.06359673117
NFLX,long,2023-03-14 09:40:00-04:00,2023-03-14 09:45:00-04:00,295.025,292.68,16756.804113876,56.797912427340066,-133.58869002910217,-0.7972205745275724,104130.47490670206
TSLA,long,2023-03-14 09:51:00-04:00,2023-03-14 15:55:00-04:00,179.58,182.66,16756.804113876,93.31108204630806,286.74495512830316,1.7112150573560438,104417.21986183037
MS,short,2023-03-14 09:42:00-04:00,2023-03-14 15:55:00-04:00,91.285,89.745,16756.804113876,183.5658006668785,281.4063724223233,1.6793558635044008,104698.62623425269
MSFT,long,2023-03-15 09:37:00-04:00,2023-03-15 15:55:00-04:00,261.12,264.32,17449.771039042116,66.8266354129983,213.3774468737028,1.2228094362745054,104912.00368112639
JPM,short,2023-03-15 09:38:00-04:00,2023-03-15 15:55:00-04:00,130.0,127.68,17449.771039042116,134.22900799263167,310.47169548695615,1.7792307692307643,105222.47537661334
BA,short,2023-03-15 09:36:00-04:00,2023-03-15 15:55:00-04:00,201.1722,197.54,17449.771039042116,86.74046930461623,314.4515493230958,1.802038253794516,105536.92692593644
CRM,long,2023-03-15 09:56:00-04:00,2023-03-15 10:30:00-04:00,181.675,180.23,17449.771039042116,96.04937960116756,-139.46369918089738,-0.7992293931471153,105397.46322675554
META,long,2023-03-15 09:36:00-04:00,2023-03-15 10:30:00-04:00,193.2726,191.7201,17449.771039042116,90.28579860281341,-140.80070292108834,-0.8068914062314105,105256.66252383446
ABNB,short,2023-03-15 09:41:00-04:00,2023-03-15 15:55:00-04:00,113.32,113.02,17449.771039042116,153.98668407202715,45.11809843310352,0.2585598305682996,105301.78062226756
MSFT,short,2023-03-16 09:39:00-04:00,2023-03-16 11:15:00-04:00,265.11,267.45,35100.59354075585,132.40011142829712,-310.74306152221004,-0.8852928972879087,104991.03756074535
NFLX,short,2023-03-16 09:40:00-04:00,2023-03-16 10:45:00-04:00,304.462,307.885,35100.59354075585,115.2872724371378,-395.43534445938286,-1.1265773725456714,104595.60221628596
CVX,long,2023-03-16 09:36:00-04:00,2023-03-16 15:55:00-04:00,150.965,154.03,35100.59354075585,232.50815447789785,711.0099363934112,2.0256350809790336,105306.61215267937
META,short,2023-03-17 09:39:00-04:00,2023-03-17 15:55:00-04:00,200.621,195.68,52653.306076339686,262.4516181074747,1294.936283742281,2.4593636757866837,106601.54843642165
WAL,short,2023-03-17 09:40:00-04:00,2023-03-17 09:40:00-04:00,33.05,34.25,52653.306076339686,1593.1408797682207,-1922.9210418802468,-3.6520423600605234,104678.6273945414
PDD,short,2023-03-20 09:37:00-04:00,2023-03-20 09:35:00-04:00,75.9,77.45,104678.6273945414,1379.1650513114807,-2147.3599848919716,-2.0513833992094823,102531.26740964943
META,short,2023-03-21 15:49:00-04:00,2023-03-21 15:55:00-04:00,202.715,202.59,102531.26740964943,505.7902346133706,59.68324768437773,0.05820980193868238,102590.95065733381
BA,short,2023-03-22 14:05:00-04:00,2023-03-22 15:55:00-04:00,201.17,196.56,102590.95065733381,509.97142047687936,2347.398448455068,2.2881145299994956,104938.34910578889
SQ,short,2023-03-23 09:36:00-04:00,2023-03-23 09:40:00-04:00,58.0,58.47,26234.587276447222,452.3204702835728,-215.7568643252637,-0.8224137931034462,104722.59224146363
MSFT,short,2023-03-23 10:15:00-04:00,2023-03-23 10:45:00-04:00,277.75,280.0184,26234.587276447222,94.45395959116912,-214.92053965374484,-0.819225922592254,104507.67170180989
SNOW,short,2023-03-23 09:38:00-04:00,2023-03-23 10:45:00-04:00,137.44,138.67,26234.587276447222,190.88029159231098,-236.11892069968673,-0.90002910360884,104271.5527811102
AMD,short,2023-03-23 09:36:00-04:00,2023-03-23 09:55:00-04:00,99.89,101.095,26234.587276447222,262.63477101258604,-318.31334246725385,-1.2133346681349466,103953.23943864294
NFLX,long,2023-03-24 09:39:00-04:00,2023-03-24 15:55:00-04:00,327.01,327.2715,51976.61971932147,158.94504669374476,40.45151438355999,0.07782636616617604,103993.6909530265
META,long,2023-03-24 09:36:00-04:00,2023-03-24 11:10:00-04:00,206.36,204.698,51976.61971932147,251.87352064024745,-420.3769059485745,-0.8087807714673415,103573.31404707792
TSLA,long,2023-03-27 09:56:00-04:00,2023-03-27 10:40:00-04:00,195.745,193.75,103573.31404707792,529.1236764519039,-1059.305600256714,-1.0227592020230425,102514.0084468212
META,short,2023-03-28 09:43:00-04:00,2023-03-28 15:55:00-04:00,199.31,200.738,102514.0084468212,514.3445308655923,-738.0844017921236,-0.7199839446088994,101775.92404502908
BABA,long,2023-03-30 09:38:00-04:00,2023-03-30 15:55:00-04:00,102.3452,103.295,50887.96202251454,497.21884389804836,468.77792602707814,0.9211961088551258,102244.70197105616
CRM,short,2023-03-30 09:46:00-04:00,2023-03-30 15:55:00-04:00,196.53,196.75,50887.96202251454,258.93228526186607,-58.7776287544433,-0.11550399430112393,102185.92434230172
NFLX,short,2023-03-31 09:38:00-04:00,2023-03-31 12:25:00-04:00,339.4399,342.28,102185.92434230172,301.0427599769553,-857.0988419303744,-0.8387640934374391,101328.82550037134
COP,long,2023-04-03 11:01:00-04:00,2023-04-03 15:55:00-04:00,107.01,108.56,101328.82550037134,946.9098729125441,1461.0819339040527,1.441921315764879,102789.90743427539
BA,long,2023-04-04 09:39:00-04:00,2023-04-04 10:15:00-04:00,212.8301,210.929,102789.90743427539,482.96696489018893,-921.5492657069624,-0.8965367210746908,101868.35816856843
SNOW,short,2023-04-05 09:42:00-04:00,2023-04-05 15:55:00-04:00,153.66,146.16,101868.35816856843,662.9464933526515,4967.458074691418,4.876350383964597,106835.81624325985
TSLA,short,2023-04-06 09:37:00-04:00,2023-04-06 10:00:00-04:00,181.08,182.65,35611.93874775328,196.66411943755952,-310.13931635303004,-0.8708857963331087,106525.67692690682
NFLX,short,2023-04-06 10:14:00-04:00,2023-04-06 14:30:00-04:00,337.2,339.875,35611.93874775328,105.61073175490297,-283.247982566651,-0.7953736654804305,106242.42894434016
SNOW,short,2023-04-06 09:38:00-04:00,2023-04-06 10:05:00-04:00,142.17,143.7453,35611.93874775328,250.48842053705621,-396.3478278157837,-1.1129633537314474,105846.08111652438
BA,short,2023-04-14 09:36:00-04:00,2023-04-14 12:25:00-04:00,200.885,202.4,105846.08111652438,526.8988780472628,-801.9400923879417,-0.7576474102098288,105044.14102413644
RBLX,long,2023-04-17 09:36:00-04:00,2023-04-17 09:40:00-04:00,40.6894,40.12,105044.14102413644,2581.6094861102997,-1488.039707793981,-1.4165851548560597,103556.10131634245
MSFT,short,2023-04-18 09:48:00-04:00,2023-04-18 15:55:00-04:00,290.46,288.42,103556.10131634245,356.5244829454743,724.8142738281363,0.6999242580733884,104280.91559017058
ABT,short,2023-04-19 09:54:00-04:00,2023-04-19 10:10:00-04:00,109.5444,110.52,52140.45779508529,475.9755660269744,-467.693591178105,-0.8969878880161835,103813.22199899248
TSLA,long,2023-04-19 09:38:00-04:00,2023-04-19 15:55:00-04:00,179.41,180.27,52140.45779508529,290.6218036624786,247.90039852409822,0.4754472994816418,104061.12239751658
NFLX,long,2023-04-20 09:36:00-04:00,2023-04-20 15:55:00-04:00,319.2225,325.34,104061.12239751658,325.98304442047964,1991.9193929313244,1.914182114355958,106053.0417904479
PG,long,2023-04-21 09:56:00-04:00,2023-04-21 15:55:00-04:00,156.46,156.245,53026.52089522395,338.9142330002809,-75.23895972606351,-0.1418893007797542,105977.80283072183
TSLA,short,2023-04-21 09:49:00-04:00,2023-04-21 10:10:00-04:00,162.7,164.13,53026.52089522395,325.91592437138263,-468.34118332167907,-0.8832206515058432,105509.46164740015
SNOW,short,2023-04-25 09:36:00-04:00,2023-04-25 15:55:00-04:00,137.8332,135.7,52754.730823700076,382.7432782791089,813.7887582770476,1.5425891584901288,106323.2504056772
META,short,2023-04-25 09:38:00-04:00,2023-04-25 15:55:00-04:00,210.53,207.27,52754.730823700076,250.58058625231595,815.1386470787814,1.5451479599106972,107138.38905275599
MSFT,short,2023-04-26 09:37:00-04:00,2023-04-26 11:55:00-04:00,295.67,298.658,35712.79635091866,120.7859990899268,-361.75406727433074,-1.01295363073697,106776.63498548165
COIN,short,2023-04-26 09:58:00-04:00,2023-04-26 10:05:00-04:00,57.642,58.075,35712.79635091866,619.5620615335807,-272.60730707477546,-0.7633322924256617,106504.02767840687
NFLX,long,2023-04-26 09:41:00-04:00,2023-04-26 15:55:00-04:00,323.1989,321.65,35712.79635091866,110.49788953773871,-171.92366633176803,-0.48140634142009875,106332.1040120751
NFLX,short,2023-04-27 09:38:00-04:00,2023-04-27 11:35:00-04:00,322.2,325.04,106332.1040120751,330.0189447922877,-939.5639358236535,-0.8836126629422817,105392.54007625145
ENPH,short,2023-04-28 09:36:00-04:00,2023-04-28 10:15:00-04:00,158.5399,160.185,52696.270038125724,332.38490776218305,-549.133106113907,-1.0420720588318861,104843.40697013754
TSLA,short,2023-04-28 09:57:00-04:00,2023-04-28 10:05:00-04:00,158.835,160.74,52696.270038125724,331.76736889303817,-634.3392093234894,-1.2037649132747825,104209.06776081405
FHN,long,2023-05-04 09:37:00-04:00,2023-05-04 09:40:00-04:00,9.35,9.07,52104.53388040703,5572.677420364388,-1599.3584196445756,-3.069518716577533,102609.70934116948
DDOG,long,2023-05-04 09:41:00-04:00,2023-05-04 15:55:00-04:00,73.05,75.445,52104.53388040703,713.2721954881181,1703.2940028256232,3.2689938398357237,104313.00334399511
CMA,short,2023-05-05 09:44:00-04:00,2023-05-05 11:10:00-04:00,35.74,36.1,34771.001114665036,972.8875521730564,-357.0497316475111,-1.0268606603245645,103955.9536123476
MCHP,long,2023-05-05 09:37:00-04:00,2023-05-05 15:55:00-04:00,72.8525,75.14,34771.001114665036,477.27944977406446,1088.4357852097514,3.1302975189595337,105044.38939755734
NFLX,short,2023-05-05 09:47:00-04:00,2023-05-05 15:55:00-04:00,321.6,322.76,34771.001114665036,108.1187845605256,-126.17462158212993,-0.3628731343283483,104918.21477597521
BA,long,2023-05-09 09:38:00-04:00,2023-05-09 10:40:00-04:00,203.445,201.765,52459.107387987606,257.85400175962843,-434.99970096849495,-0.8292167416255042,104483.21507500672
SNOW,long,2023-05-09 09:37:00-04:00,2023-05-09 15:55:00-04:00,160.915,164.1,52459.107387987606,326.0050796258124,1036.0441430508326,1.974955721965014,105519.25921805756
MSFT,short,2023-05-11 09:43:00-04:00,2023-05-11 11:30:00-04:00,307.765,310.09,52759.62960902878,171.428296294344,-399.7707869584083,-0.7577209884164829,105119.48843109915
DIS,short,2023-05-11 09:40:00-04:00,2023-05-11 15:55:00-04:00,93.31,92.38,52759.62960902878,565.4231015864192,521.8855227642687,0.9891758653949272,105641.37395386341
BA,long,2023-05-17 09:38:00-04:00,2023-05-17 15:55:00-04:00,205.15,206.95,52820.686976931705,257.47349245396884,461.64997196996177,0.8739946380696969,106103.02392583337
FSLR,short,2023-05-17 09:41:00-04:00,2023-05-17 15:55:00-04:00,211.635,209.7,52820.686976931705,249.58389196934206,481.19774371689203,0.9110024334349244,106584.22166955027
NFLX,short,2023-05-19 09:57:00-04:00,2023-05-19 15:55:00-04:00,367.73,365.52,106584.22166955027,289.84369420376436,638.5256583309034,0.5990808473608452,107222.74732788118
META,long,2023-05-22 15:39:00-04:00,2023-05-22 15:55:00-04:00,248.11,248.24,107222.74732788118,432.1581045821659,53.15544686360444,0.04957478537745172,107275.90277474478
TSLA,long,2023-05-23 09:37:00-04:00,2023-05-23 14:20:00-04:00,187.32,185.64,107275.90277474478,572.6879285433738,-966.1245354526756,-0.9005979073243684,106309.7782392921
NFLX,long,2023-05-24 10:02:00-04:00,2023-05-24 15:55:00-04:00,359.8801,364.675,106309.7782392921,295.4033252722007,1414.361581070765,1.3304153244372179,107724.13982036288
TMUS,short,2023-05-25 09:36:00-04:00,2023-05-25 10:00:00-04:00,135.71,136.82,35908.046606787626,264.5939621751354,-295.55145574962233,-0.8230786235354691,107428.58836461326
TSLA,short,2023-05-25 09:38:00-04:00,2023-05-25 15:55:00-04:00,185.65,184.5904,35908.046606787626,193.41797256551374,203.59175792246313,0.5669808779962389,107632.18012253572
PANW,short,2023-05-25 09:37:00-04:00,2023-05-25 09:35:00-04:00,204.14,205.87,35908.046606787626,175.89912122458915,-305.53677356711455,-0.8508866464191331,107326.6433489686
NFLX,long,2023-05-30 09:36:00-04:00,2023-05-30 09:35:00-04:00,402.23,395.85,35775.54778298953,88.94301216465587,-568.0790186956566,-1.5878974715958518,106758.56433027294
COIN,long,2023-05-30 09:44:00-04:00,2023-05-30 09:50:00-04:00,62.38,61.8,35775.54778298953,573.5099035426343,-336.65031337952945,-0.9410067329272289,106421.91401689341
AMD,short,2023-05-30 09:36:00-04:00,2023-05-30 15:55:00-04:00,129.025,125.245,35775.54778298953,277.2760920983494,1046.1626954870726,2.9242394884712275,107468.07671238048
AMAT,long,2023-05-31 09:42:00-04:00,2023-05-31 10:20:00-04:00,134.5,133.375,107468.07671238048,799.0191577128661,-904.4896865309645,-0.8416356877323422,106563.58702584951
ABBV,short,2023-06-01 09:36:00-04:00,2023-06-01 11:10:00-04:00,132.2,133.21,26640.896756462378,201.51964263587277,-204.9454765606865,-0.7692889561270949,106358.64154928882
AI,short,2023-06-01 09:42:00-04:00,2023-06-01 09:40:00-04:00,31.4799,31.81,26640.896756462378,846.2827631746726,-285.2819194661805,-1.0708420293584098,106073.35962982263
V,long,2023-06-01 10:19:00-04:00,2023-06-01 15:55:00-04:00,223.5,226.38,26640.896756462378,119.19864320564822,342.45770192982684,1.2854586129753895,106415.81733175246
HD,short,2023-06-01 10:06:00-04:00,2023-06-01 10:30:00-04:00,282.825,285.37,26640.896756462378,94.19569258892382,-240.3874074869351,-0.9023247591266742,106175.42992426553
SNOW,long,2023-06-02 09:46:00-04:00,2023-06-02 10:00:00-04:00,179.74,176.92,53087.71496213276,295.3583785586556,-834.9781361853258,-1.5728274173806727,105340.4517880802
S,long,2023-06-02 09:47:00-04:00,2023-06-02 09:50:00-04:00,13.765,13.53,53087.71496213276,3856.7173964498916,-933.3256099408785,-1.7580820922629945,104407.12617813933
NET,short,2023-06-05 09:40:00-04:00,2023-06-05 10:00:00-04:00,67.38,68.35,52203.56308906966,774.763477130746,-756.9439171567379,-1.4499851588008295,103650.18226098259
CRM,short,2023-06-05 09:43:00-04:00,2023-06-05 15:55:00-04:00,210.685,210.2,52203.56308906966,247.78016037719658,118.43891666030333,0.22687898996132308,103768.6211776429
SNOW,long,2023-06-06 09:36:00-04:00,2023-06-06 15:55:00-04:00,182.3699,182.13,34589.540392547635,189.6669373210581,-46.82876682457034,-0.13538418346448935,103721.79241081832
NFLX,short,2023-06-06 09:36:00-04:00,2023-06-06 15:55:00-04:00,400.745,399.67,34589.540392547635,86.31309284594352,92.1823831594667,0.2665036369761291,103813.97479397779
TSLA,short,2023-06-06 09:48:00-04:00,2023-06-06 10:40:00-04:00,214.575,216.81,34589.540392547635,161.20023484817727,-361.41092652961567,-1.0448561109169352,103452.56386744817
SNOW,long,2023-06-08 09:36:00-04:00,2023-06-08 15:55:00-04:00,166.905,174.21,103452.56386744817,619.8290276950851,4523.512244118735,4.372547257421891,107976.07611156692
ADBE,short,2023-06-12 09:38:00-04:00,2023-06-12 10:20:00-04:00,462.0442,465.875,107976.07611156692,233.6920929027286,-896.8635141420943,-0.8306131751031633,107079.21259742482
NFLX,long,2023-06-13 09:39:00-04:00,2023-06-13 15:55:00-04:00,432.5943,435.9,53539.60629871241,123.76401237536513,408.26034762261713,0.7625389423762639,107487.47294504744
CRM,short,2023-06-13 09:36:00-04:00,2023-06-13 15:55:00-04:00,213.02,208.93,53539.60629871241,251.3360543550484,1026.2051099316634,1.9167214346070807,108513.6780549791
TSLA,short,2023-06-14 10:15:00-04:00,2023-06-14 15:55:00-04:00,259.38,256.18,108513.6780549791,418.35792295080233,1335.8168479819071,1.2310124142185168,109849.49490296101
NFLX,short,2023-06-15 09:36:00-04:00,2023-06-15 10:40:00-04:00,441.855,446.6,54924.74745148051,124.30491326675154,-590.6969478436039,-1.0754659333944403,109258.7979551174
AMD,short,2023-06-15 09:41:00-04:00,2023-06-15 15:55:00-04:00,124.25,124.305,54924.74745148051,442.0502812996419,-27.407117440580812,-0.049899396378275104,109231.39083767682
MU,short,2023-06-16 09:38:00-04:00,2023-06-16 15:55:00-04:00,67.61,67.645,109231.39083767682,1615.6099813293422,-67.85561921582686,-0.0621209880195187,109163.535218461
TSLA,long,2023-06-20 10:15:00-04:00,2023-06-20 15:55:00-04:00,263.72,274.4025,109163.535218461,413.937263834601,4418.987260066262,4.048043379341706,113582.52247852726
ADBE,long,2023-06-23 09:46:00-04:00,2023-06-23 15:55:00-04:00,476.0,487.2,56791.26123926363,119.30937235139417,1335.4298047291538,2.351470588235292,114917.95228325641
NFLX,long,2023-06-23 09:45:00-04:00,2023-06-23 11:30:00-04:00,421.6,418.12,56791.26123926363,134.7041300741547,-469.7133015685799,-0.8270872865275183,114448.23898168783
META,short,2023-06-26 09:48:00-04:00,2023-06-26 15:55:00-04:00,288.8994,278.87,38149.412993895945,132.05085574388852,1323.4664966075495,3.469166083418661,115771.70547829538
TSLA,long,2023-06-26 09:39:00-04:00,2023-06-26 11:05:00-04:00,253.61,251.246,38149.412993895945,150.42550764518728,-356.6588786267397,-0.9349000433736857,115415.04659966864
PANW,long,2023-06-26 11:21:00-04:00,2023-06-26 12:40:00-04:00,246.84,244.8,38149.412993895945,154.5511788765838,-316.36626316036586,-0.8292821260735668,115098.68033650827
